name, status, time (us), blocks, blocks executed, host instructions, source instructions, host instructions executed, source instructions emulated
sll_2, passed, 2.84758, 0, 0, 0, 0, 0, 1
sll_3, passed, 2.90412, 0, 0, 0, 0, 0, 1
sll_4, passed, 2.85078, 0, 0, 0, 0, 0, 1
sll_5, passed, 2.84735, 0, 0, 0, 0, 0, 1
sll_6, passed, 2.86628, 0, 0, 0, 0, 0, 1
sll_7, passed, 2.85137, 0, 0, 0, 0, 0, 1
sltiu_0, passed, 2.87832, 0, 0, 0, 0, 0, 1
sltiu_1, passed, 2.86257, 0, 0, 0, 0, 0, 1
sltiu_2, passed, 2.8536, 0, 0, 0, 0, 0, 1
sltiu_3, passed, 2.86239, 0, 0, 0, 0, 0, 1
sltiu_4, passed, 2.86637, 0, 0, 0, 0, 0, 1
sltiu_5, passed, 2.85052, 0, 0, 0, 0, 0, 1
slti_0, passed, 2.85982, 0, 0, 0, 0, 0, 1
slti_1, passed, 2.86819, 0, 0, 0, 0, 0, 1
slti_2, passed, 2.85495, 0, 0, 0, 0, 0, 1
slti_3, passed, 2.89919, 0, 0, 0, 0, 0, 1
slti_4, passed, 2.85204, 0, 0, 0, 0, 0, 1
slti_5, passed, 2.86517, 0, 0, 0, 0, 0, 1
sltu_0, passed, 2.87157, 0, 0, 0, 0, 0, 1
sltu_1, passed, 2.85358, 0, 0, 0, 0, 0, 1
sltu_2, passed, 2.85981, 0, 0, 0, 0, 0, 1
sltu_3, passed, 2.85688, 0, 0, 0, 0, 0, 1
sltu_4, passed, 2.85949, 0, 0, 0, 0, 0, 1
sltu_5, passed, 2.851, 0, 0, 0, 0, 0, 1
slt_0, passed, 2.86894, 0, 0, 0, 0, 0, 1
slt_1, passed, 2.85282, 0, 0, 0, 0, 0, 1
slt_2, passed, 2.87483, 0, 0, 0, 0, 0, 1
slt_3, passed, 2.86085, 0, 0, 0, 0, 0, 1
slt_4, passed, 2.85112, 0, 0, 0, 0, 0, 1
slt_5, passed, 2.85811, 0, 0, 0, 0, 0, 1
srav_0, passed, 2.85756, 0, 0, 0, 0, 0, 1
srav_1, passed, 2.85065, 0, 0, 0, 0, 0, 1
srav_10, passed, 2.89447, 0, 0, 0, 0, 0, 1
srav_11, passed, 2.85978, 0, 0, 0, 0, 0, 1
srav_12, passed, 2.86074, 0, 0, 0, 0, 0, 1
srav_2, passed, 2.84953, 0, 0, 0, 0, 0, 1
srav_3, passed, 2.85863, 0, 0, 0, 0, 0, 1
srav_4, passed, 2.8647, 0, 0, 0, 0, 0, 1
srav_5, passed, 2.87109, 0, 0, 0, 0, 0, 1
srav_6, passed, 2.86012, 0, 0, 0, 0, 0, 1
srav_7, passed, 2.86084, 0, 0, 0, 0, 0, 1
srav_8, passed, 2.86803, 0, 0, 0, 0, 0, 1
srav_9, passed, 2.85359, 0, 0, 0, 0, 0, 1
sra_0, passed, 2.88682, 0, 0, 0, 0, 0, 1
sra_1, passed, 2.84858, 0, 0, 0, 0, 0, 1
sra_2, passed, 2.87568, 0, 0, 0, 0, 0, 1
sra_3, passed, 2.85345, 0, 0, 0, 0, 0, 1
sra_4, passed, 2.85678, 0, 0, 0, 0, 0, 1
sra_5, passed, 2.85454, 0, 0, 0, 0, 0, 1
sra_6, passed, 2.85826, 0, 0, 0, 0, 0, 1
sra_7, passed, 2.85368, 0, 0, 0, 0, 0, 1
srlv_0, passed, 2.85363, 0, 0, 0, 0, 0, 1
srlv_1, passed, 2.8447, 0, 0, 0, 0, 0, 1
srlv_10, passed, 2.85403, 0, 0, 0, 0, 0, 1
srlv_11, passed, 2.85532, 0, 0, 0, 0, 0, 1
srlv_12, passed, 2.85, 0, 0, 0, 0, 0, 1
srlv_2, passed, 2.84925, 0, 0, 0, 0, 0, 1
srlv_3, passed, 2.86253, 0, 0, 0, 0, 0, 1
srlv_4, passed, 2.86146, 0, 0, 0, 0, 0, 1
srlv_5, passed, 2.86281, 0, 0, 0, 0, 0, 1
srlv_6, passed, 2.852, 0, 0, 0, 0, 0, 1
srlv_7, passed, 2.89339, 0, 0, 0, 0, 0, 1
srlv_8, passed, 2.855, 0, 0, 0, 0, 0, 1
srlv_9, passed, 2.85751, 0, 0, 0, 0, 0, 1
srl_0, passed, 2.8625, 0, 0, 0, 0, 0, 1
srl_1, passed, 2.90184, 0, 0, 0, 0, 0, 1
srl_2, passed, 2.90914, 0, 0, 0, 0, 0, 1
srl_3, passed, 2.90011, 0, 0, 0, 0, 0, 1
srl_4, passed, 2.89399, 0, 0, 0, 0, 0, 1
srl_5, passed, 2.87932, 0, 0, 0, 0, 0, 1
srl_6, passed, 2.86261, 0, 0, 0, 0, 0, 1
srl_7, passed, 2.8535, 0, 0, 0, 0, 0, 1
subu_0, passed, 2.85122, 0, 0, 0, 0, 0, 1
subu_1, passed, 2.85539, 0, 0, 0, 0, 0, 1
subu_2, passed, 2.86802, 0, 0, 0, 0, 0, 1
subu_3, passed, 2.85339, 0, 0, 0, 0, 0, 1
subu_4, passed, 2.8688, 0, 0, 0, 0, 0, 1
subu_5, passed, 2.85395, 0, 0, 0, 0, 0, 1
sub_0, passed, 2.86807, 0, 0, 0, 0, 0, 1
sub_1, passed, 2.86255, 0, 0, 0, 0, 0, 1
sub_2, passed, 2.86078, 0, 0, 0, 0, 0, 1
