name, status, time (us), blocks, blocks executed, host instructions, source instructions, host instructions executed, source instructions emulated
addiu_0, passed, 2.86969, 0, 0, 0, 0, 0, 1
addiu_1, passed, 2.95967, 0, 0, 0, 0, 0, 5
addiu_2, passed, 2.91356, 0, 0, 0, 0, 0, 3
addiu_3, passed, 2.87873, 0, 0, 0, 0, 0, 1
addiu_4, passed, 2.8491, 0, 0, 0, 0, 0, 1
addi_0, passed, 2.85614, 0, 0, 0, 0, 0, 1
addi_1, passed, 2.96292, 0, 0, 0, 0, 0, 5
addi_2, passed, 2.92094, 0, 0, 0, 0, 0, 3
addi_3, passed, 2.85875, 0, 0, 0, 0, 0, 1
addu_0, passed, 2.86171, 0, 0, 0, 0, 0, 1
addu_1, passed, 2.8673, 0, 0, 0, 0, 0, 1
addu_2, passed, 2.84835, 0, 0, 0, 0, 0, 1
addu_3, passed, 2.85842, 0, 0, 0, 0, 0, 1
addu_4, passed, 2.84696, 0, 0, 0, 0, 0, 1
addu_5, passed, 2.93435, 0, 0, 0, 0, 0, 1
addu_6, passed, 2.85505, 0, 0, 0, 0, 0, 1
add_0, passed, 2.86014, 0, 0, 0, 0, 0, 1
add_1, passed, 2.84759, 0, 0, 0, 0, 0, 1
add_2, passed, 2.85486, 0, 0, 0, 0, 0, 1
add_3, passed, 2.84929, 0, 0, 0, 0, 0, 1
add_4, passed, 2.85533, 0, 0, 0, 0, 0, 1
add_5, passed, 2.86157, 0, 0, 0, 0, 0, 1
andi_0, passed, 2.85558, 0, 0, 0, 0, 0, 1
andi_1, passed, 2.85109, 0, 0, 0, 0, 0, 1
andi_2, passed, 2.85171, 0, 0, 0, 0, 0, 1
andi_3, passed, 2.86712, 0, 0, 0, 0, 0, 1
andi_4, passed, 2.85004, 0, 0, 0, 0, 0, 1
and_0, passed, 2.85632, 0, 0, 0, 0, 0, 1
and_1, passed, 2.86382, 0, 0, 0, 0, 0, 1
and_2, passed, 2.8684, 0, 0, 0, 0, 0, 1
and_3, passed, 2.8517, 0, 0, 0, 0, 0, 1
and_4, passed, 2.86095, 0, 0, 0, 0, 0, 1
divu_0, passed, 2.91032, 0, 0, 0, 0, 0, 3
divu_1, passed, 2.92288, 0, 0, 0, 0, 0, 3
divu_2, passed, 2.92825, 0, 0, 0, 0, 0, 3
divu_3, passed, 2.91849, 0, 0, 0, 0, 0, 3
divu_4, passed, 2.92422, 0, 0, 0, 0, 0, 3
divu_5, passed, 2.9095, 0, 0, 0, 0, 0, 3
divu_6, passed, 2.95991, 0, 0, 0, 0, 0, 3
divu_7, passed, 2.92, 0, 0, 0, 0, 0, 3
div_0, passed, 2.92147, 0, 0, 0, 0, 0, 3
div_1, passed, 2.91441, 0, 0, 0, 0, 0, 3
div_2, passed, 2.9145, 0, 0, 0, 0, 0, 3
div_3, passed, 2.95486, 0, 0, 0, 0, 0, 3
div_4, passed, 2.94586, 0, 0, 0, 0, 0, 3
div_5, passed, 2.9155, 0, 0, 0, 0, 0, 3
div_6, passed, 2.92234, 0, 0, 0, 0, 0, 3
div_7, passed, 2.91895, 0, 0, 0, 0, 0, 3
lui_0, passed, 2.84447, 0, 0, 0, 0, 0, 1
lui_1, passed, 2.86414, 0, 0, 0, 0, 0, 1
multu_0, passed, 2.91596, 0, 0, 0, 0, 0, 3
multu_1, passed, 2.95349, 0, 0, 0, 0, 0, 3
multu_2, passed, 2.91982, 0, 0, 0, 0, 0, 3
multu_3, passed, 2.90738, 0, 0, 0, 0, 0, 3
multu_4, passed, 2.93886, 0, 0, 0, 0, 0, 3
multu_5, passed, 2.9101, 0, 0, 0, 0, 0, 3
multu_6, passed, 2.93767, 0, 0, 0, 0, 0, 3
multu_7, passed, 2.91061, 0, 0, 0, 0, 0, 3
